Design Option,Life Cycle Stage,Impact Category,Mean,STD,COV,Min,Max,95th Percentile,Median,Unit,Outliers
alternative_design1,A3,gwp_luluc,28.59581882647849,2.892174500020435,0.10113976863437137,21.568848771874745,39.26018558302079,33.52857185108452,28.483939474565332,kgCO2eq/FU,12
alternative_design1,A4,gwp_total,189562.07285486345,28381.990275378757,0.14972399197759975,118922.48198168502,306531.9806387068,235619.39449043633,187662.07810937107,kgCO2eq/FU,10
alternative_design1,A4,gwp_fossil,188256.9043236438,28119.57649620628,0.1493681020477433,117887.44622938664,293478.13474141865,237265.31618272272,186476.41550438927,kgCO2eq/FU,9
alternative_design1,A4,gwp_biogenic,21.88482031935084,3.313531094993,0.15140773589368395,12.769329132720731,34.86567039120932,27.63487116418331,21.62087286132119,kgCO2eq/FU,11
alternative_design1,A4,gwp_luluc,16.14520977962254,2.471807586541901,0.15309851158835108,9.272403621826204,25.21685470217392,20.623451543192058,15.98838510892346,kgCO2eq/FU,13
alternative_design1,A5,gwp_total,2117.1887829562947,316.9939563544124,0.14972399197759972,1328.2263751447779,3423.6071659890354,2631.5957171667283,2095.9680424239186,kgCO2eq/FU,10
alternative_design1,A5,gwp_fossil,2102.611562246741,314.06309839643615,0.14936810204774328,1316.6662246794328,3277.8108276606445,2649.978755989062,2082.7255644860443,kgCO2eq/FU,9
alternative_design1,A5,gwp_biogenic,0.2444280936546787,0.037008304249064226,0.1514077358936839,0.14261861562556621,0.38940915316450075,0.3086495012746963,0.24148010628033684,kgCO2eq/FU,11
alternative_design1,A5,gwp_luluc,0.18032329214960952,0.02760722763281661,0.15309851158835108,0.10356200817768219,0.2816430581963408,0.23034006547564848,0.17857174222881328,kgCO2eq/FU,13
alternative_design2,A1,gwp_total,2469699.7749155024,175537.10917195727,0.07107629476054961,1918000.0522392797,3085007.10399679,2764088.8511495963,2464610.802369164,kgCO2eq/FU,16
alternative_design2,A1,gwp_fossil,2463879.813049154,172895.4379492447,0.07017202585676424,1914320.3549727933,3050715.9120587106,2759136.0402744445,2458244.9952632794,kgCO2eq/FU,10
alternative_design2,A1,gwp_biogenic,3277.8058091179787,265.29609903617285,0.08093710075752203,2512.316989890108,4110.535030929386,3735.1318897120013,3266.3836847932566,kgCO2eq/FU,4
alternative_design2,A1,gwp_luluc,2126.3409709794973,133.44005602816276,0.06275571879080791,1686.5268517024597,2596.1190552148973,2360.8730279181855,2117.8890944855984,kgCO2eq/FU,9
alternative_design2,A2,gwp_total,163476.69532928246,24766.38907087114,0.1514979797027675,96804.41591561987,260843.25747187767,206811.77843868846,162462.43990948057,kgCO2eq/FU,9
alternative_design2,A2,gwp_fossil,162774.9145667041,24907.51537695272,0.153018144369818,94450.1106744386,264004.6644185619,206349.76177305213,161413.9619829467,kgCO2eq/FU,13
alternative_design2,A2,gwp_biogenic,18.98701982368145,2.7926055278189916,0.1470797183418922,12.130565452146385,33.54496669612968,23.6749677425568,18.70976649464552,kgCO2eq/FU,9
alternative_design2,A2,gwp_luluc,13.866885358253379,2.062133747129003,0.14870922300526912,8.546049721167597,22.94752095823018,17.315673241122642,13.744610265307607,kgCO2eq/FU,9
alternative_design2,A3,gwp_total,144809.30538299613,9338.195630958755,0.06448615720005567,119605.14173066491,176990.0693362036,160394.17488779136,144362.18551310129,kgCO2eq/FU,13
alternative_design2,A3,gwp_fossil,143987.04589334948,9294.317721330495,0.06454967989422293,113122.40748356133,174994.11000151798,159903.52165422568,143934.34070430807,kgCO2eq/FU,9
alternative_design2,A3,gwp_biogenic,1340.8206496540745,100.77521028846185,0.07515935133789996,1028.289796370369,1728.4375587693025,1519.3878251535805,1332.8141171873883,kgCO2eq/FU,8
alternative_design2,A3,gwp_luluc,23.168536125944353,1.7169558408094814,0.07410722159898646,17.46190409354506,28.916633851621985,25.953154311766507,23.100629586044008,kgCO2eq/FU,12
alternative_design2,A4,gwp_total,203611.29808221877,30846.70030411411,0.15149797970276743,120570.53603248211,324881.99093372584,257585.42880852346,202348.03629314952,kgCO2eq/FU,9
alternative_design2,A4,gwp_fossil,202737.2255316946,31022.474045545205,0.15301814436981803,117638.23338669441,328819.54405641375,257009.98401600213,201042.15014710213,kgCO2eq/FU,13
alternative_design2,A4,gwp_biogenic,23.64845793601086,3.478208532448563,0.1470797183418922,15.108698969035384,41.78047641204259,29.48732786900901,23.30313709312916,kgCO2eq/FU,9
alternative_design2,A4,gwp_luluc,17.27129681979531,2.5684011303651357,0.1487092230052691,10.644161075663916,28.58128811977052,21.566784786608,17.119002388178224,kgCO2eq/FU,9
alternative_design2,A5,gwp_total,8309.490297999759,1258.8709925067108,0.1514979797027675,4920.550621812642,13258.6147089369,10512.204586634642,8257.935881918851,kgCO2eq/FU,9
alternative_design2,A5,gwp_fossil,8273.818911162494,1266.0444166379932,0.15301814436981803,4800.88172025624,13419.308441450807,10488.720364661069,8204.6419421273,kgCO2eq/FU,13
alternative_design2,A5,gwp_biogenic,0.9651067186978387,0.14194762435594588,0.14707971834189218,0.6165944065044116,1.7050844754768262,1.203394247516298,0.951013983075359,kgCO2eq/FU,9
alternative_design2,A5,gwp_luluc,0.7048512273617118,0.10481787835527041,0.14870922300526906,0.43439413245556074,1.1664182615233243,0.880152479903168,0.6986360069202087,kgCO2eq/FU,9
