Design Option,Life Cycle Stage,Impact Category,Mean,STD,COV,Min,Max,95th Percentile,Median,Unit,Outliers
alternative_design1,A3,gwp_luluc,28.612697159876916,2.872493766323008,0.10039227515926237,21.124190170377744,42.492471821507024,33.41629574952428,28.45034533857939,kgCO2eq/FU,13
alternative_design1,A4,gwp_total,189476.6008327968,28678.040368779337,0.1513539943335072,118604.42547334865,306516.96006928664,241794.94781322445,188600.65614714063,kgCO2eq/FU,15
alternative_design1,A4,gwp_fossil,188623.67947296836,28837.477648879758,0.15288365559114467,112065.74737098189,346270.55897675647,239614.6925085329,186119.2121503193,kgCO2eq/FU,14
alternative_design1,A4,gwp_biogenic,21.864501741529004,3.2821563651103696,0.1501134763513182,13.085985007734173,35.06991130174474,27.572462333612876,21.511057627631345,kgCO2eq/FU,14
alternative_design1,A4,gwp_luluc,16.254643849020663,2.4421793065835393,0.15024502100860732,10.004291277819506,27.81847923336715,20.577462696911756,16.154835145045315,kgCO2eq/FU,11
alternative_design1,A5,gwp_total,2116.2341594725413,320.30049298118143,0.1513539943335072,1324.674052353332,3423.4394036270232,2700.5694946035583,2106.4508719454984,kgCO2eq/FU,15
alternative_design1,A5,gwp_fossil,2106.708015826944,322.0812227227903,0.15288365559114467,1251.6445917381163,3867.4410566026145,2676.2185682523354,2078.73601677177,kgCO2eq/FU,14
alternative_design1,A5,gwp_biogenic,0.24420115867553363,0.03665788485780421,0.15011347635131816,0.1461552949651564,0.39169028756176716,0.3079524669257297,0.24025359731963417,kgCO2eq/FU,14
alternative_design1,A5,gwp_luluc,0.18154554394667843,0.027276314064287745,0.15024502100860732,0.11173634554547195,0.3107001907332037,0.22982642333184103,0.18043079633226614,kgCO2eq/FU,11
alternative_design2,A1,gwp_total,2622251.6166243143,259748.39637760125,0.0990554814537521,1802646.150976093,3846841.140787438,3070849.5277310763,2600307.6624579486,kgCO2eq/FU,10
alternative_design2,A1,gwp_fossil,2626781.61703006,245378.90734129734,0.09341427766604067,1903421.635057308,3599966.473738248,3043053.527002447,2604599.6020166534,kgCO2eq/FU,7
alternative_design2,A1,gwp_biogenic,306.3598632165444,198.24209896455525,0.6470890046860732,-267.5594724005676,954.1660122316437,652.5542885729088,294.50426671572797,kgCO2eq/FU,9
alternative_design2,A1,gwp_luluc,702.5597322059187,58.44576379894213,0.08318974333389749,521.1868563119822,942.9820197875434,803.6590278158694,698.1928782302685,kgCO2eq/FU,11
alternative_design2,A2,gwp_total,162374.8784891684,24607.961516697917,0.15155029981032103,104698.41724129864,275664.7488814511,206041.76384701245,160753.67737557756,kgCO2eq/FU,6
alternative_design2,A2,gwp_fossil,162625.4896995352,23467.219813166354,0.14430222381819785,106109.44985011312,252914.49171427774,205543.23338512055,160718.20746376773,kgCO2eq/FU,12
alternative_design2,A2,gwp_biogenic,18.918436612035535,2.8912798432155378,0.1528286878301647,10.887800063295632,32.41638208267874,23.860776758654403,18.759784290880937,kgCO2eq/FU,9
alternative_design2,A2,gwp_luluc,13.90737849781858,2.0677519287085255,0.1486802080660176,8.732923817241574,21.192804104700315,17.50276196012871,13.729298934189279,kgCO2eq/FU,14
alternative_design2,A3,gwp_total,144804.79290406825,9601.069039918271,0.0663035307559114,118648.07405502666,175257.90552939606,162097.37007641714,144242.12988541886,kgCO2eq/FU,5
alternative_design2,A3,gwp_fossil,144147.61309668422,9256.376100217787,0.0642145638166707,119649.89352326587,186016.3726975206,160141.27638461188,143794.41526459382,kgCO2eq/FU,6
alternative_design2,A3,gwp_biogenic,1346.4706580510956,105.02653429554182,0.07800135388583886,1047.522526291117,1677.7175349087101,1522.4371351830478,1340.797402937962,kgCO2eq/FU,16
alternative_design2,A3,gwp_luluc,23.191125660287966,1.6942125349465287,0.07305434672572472,18.336500777047167,28.90783505920072,25.986737842529536,23.14178763125529,kgCO2eq/FU,3
alternative_design2,A4,gwp_total,202238.977968868,30649.377744514855,0.15155029981032103,130402.56654757599,343342.25586224697,256626.37057555877,200219.7613305229,kgCO2eq/FU,6
alternative_design2,A4,gwp_fossil,202551.11587790734,29228.576458039515,0.14430222381819785,132160.01693240524,315006.6610902702,256005.4476099038,200175.58332232473,kgCO2eq/FU,12
alternative_design2,A4,gwp_biogenic,23.563037095310936,3.601108040569866,0.1528286878301647,13.560826512194563,40.3748168611353,29.71875421933257,23.36543458695966,kgCO2eq/FU,9
alternative_design2,A4,gwp_luluc,17.321731291165605,2.575398612434149,0.14868020806601756,10.876913990095677,26.3957767501266,21.79980501531176,17.099932024674175,kgCO2eq/FU,14
alternative_design2,A5,gwp_total,8253.485151060255,1250.8181491232144,0.15155029981032103,5321.801254485392,14011.988385971803,10473.06488683852,8171.079797212388,kgCO2eq/FU,6
alternative_design2,A5,gwp_fossil,8266.22367270041,1192.8344585492998,0.14430222381819785,5393.52378196546,12855.597006596006,10447.724675330059,8169.276868131512,kgCO2eq/FU,12
alternative_design2,A5,gwp_biogenic,0.9616206466884337,0.14696322162378778,0.15282868783016473,0.5534248708067112,1.647718727551393,1.2128388855635373,0.9535563784406949,kgCO2eq/FU,9
alternative_design2,A5,gwp_luluc,0.7069094861837099,0.10510344948963554,0.14868020806601756,0.4438929083217257,1.0772263272187206,0.8896621650134202,0.6978577347810457,kgCO2eq/FU,14
